client,document_type,created_at,segment
6630,14,2018-05-01,B
6631,11,2021-04-01,I
6632,11,2021-07-01,B
6633,14,2020-12-01,I
6634,14,2018-07-01,O
6635,11,2021-12-01,I
6636,14,2018-12-01,E
6637,14,2020-05-01,E
6638,14,2018-08-01,I
6639,14,2021-03-01,M
6640,14,2020-11-01,O
6641,14,2022-03-01,K
6642,14,2022-06-01,N
6643,14,2019-06-01,I
6644,14,2019-09-01,O
6645,14,2021-04-01,F
6646,14,2021-09-01,I
6647,14,2021-05-01,K
6648,14,2021-12-01,A
6649,14,2020-02-01,O
6650,14,2019-08-01,E
6651,14,2018-01-01,B
6652,14,2018-07-01,F
6653,14,2020-10-01,J
6654,14,2021-06-01,O
6655,14,2019-08-01,M
6656,11,2022-11-01,I
6657,14,2021-09-01,J
6658,14,2019-08-01,E
6659,14,2020-05-01,D
6660,14,2019-04-01,I
6661,14,2020-08-01,I
6662,14,2016-05-01,B
6663,14,2020-12-01,K
6664,14,2017-11-01,M
6665,14,2020-01-01,J
6666,14,2022-04-01,J
6667,11,2021-07-01,F
6668,11,2021-06-01,O
6669,14,2019-08-01,I
6670,11,2021-09-01,I
6671,14,2021-09-01,E
6672,14,2022-02-01,O
6673,14,2021-02-01,K
6674,14,2020-05-01,K
6675,14,2022-11-01,D
6676,14,2017-02-01,B
6677,14,2021-08-01,H
6678,14,2021-11-01,O
6679,14,2022-04-01,M
6680,11,2021-05-01,I
6681,14,2022-06-01,N
6682,14,2020-08-01,O
6683,14,2020-06-01,B
6684,14,2021-06-01,O
6685,14,2020-10-01,M
6686,14,2020-06-01,D
6687,14,2022-05-01,K
6688,14,2021-03-01,L
6689,14,2017-03-01,B
6690,14,2022-02-01,I
6691,14,2020-06-01,O
6692,11,2021-02-01,B
6693,14,2022-09-01,K
6694,14,2018-09-01,E
6695,14,2019-02-01,I
6696,11,2021-03-01,E
6697,14,2021-11-01,O
6698,14,2019-05-01,N
6699,14,2017-02-01,C
6700,14,2018-03-01,F
6701,11,2020-12-01,O
6702,14,2021-04-01,B
6703,14,2021-04-01,O
6704,11,2020-10-01,I
6705,14,2021-09-01,B
6706,11,2020-12-01,B
6707,14,2019-01-01,F
6708,11,2021-02-01,E
6709,14,2019-09-01,K
6710,11,2021-12-01,L
6711,11,2022-02-01,K
6712,14,2021-12-01,G
6713,11,2021-07-01,I
6714,11,2022-07-01,I
6715,11,2021-10-01,I
6716,11,2020-04-01,E
6717,11,2021-01-01,N
6718,11,2019-05-01,O
6719,11,2022-01-01,I
6720,11,2021-11-01,I
6721,11,2019-03-01,M
6722,14,2021-03-01,M
6723,11,2021-03-01,I
6724,11,2021-03-01,E
6725,14,2018-03-01,E
6726,14,2020-11-01,O
6727,11,2021-06-01,I
6728,11,2021-11-01,O
6729,11,2020-07-01,F
6730,11,2021-11-01,G
6731,11,2022-01-01,F
6732,14,2018-12-01,O
6733,11,2022-05-01,J
6734,11,2022-05-01,B
6735,11,2021-07-01,E
6736,11,2022-08-01,I
6737,11,2021-11-01,O
6738,11,2022-02-01,M
6739,11,2021-03-01,I
6740,11,2020-11-01,O
6741,14,2019-05-01,B
6742,11,2021-06-01,F
6743,11,2019-07-01,O
6744,14,2021-05-01,D
6745,11,2020-07-01,J
6746,11,2019-11-01,I
6747,11,2021-09-01,F
6748,14,2021-08-01,M
6749,14,2021-11-01,E
6750,14,2021-05-01,M
6751,14,2018-02-01,F
6752,11,2021-07-01,I
6753,14,2022-08-01,I
6754,14,2020-08-01,M
6755,14,2021-09-01,K
6756,14,2019-08-01,B
6757,14,2021-05-01,F
6758,14,2019-11-01,O
6759,14,2018-05-01,K
6760,11,2022-03-01,I
6761,14,2021-09-01,M
6762,14,2021-05-01,G
6763,14,2022-01-01,K
6764,11,2021-03-01,M
6765,14,2018-11-01,B
6766,11,2021-04-01,F
6767,14,2022-03-01,B
6768,14,2021-06-01,O
6769,11,2021-04-01,K
6770,14,2018-02-01,I
6771,14,2019-02-01,F
6772,14,2018-09-01,N
6773,14,2019-12-01,K
6774,11,2021-10-01,N
6775,11,2021-10-01,K
6776,14,2019-03-01,E
6777,14,2021-10-01,K
6778,14,2019-05-01,G
6779,14,2021-08-01,K
6780,14,2020-01-01,I
6781,14,2021-08-01,M
6782,11,2020-11-01,M
6783,11,2021-01-01,K
6784,14,2021-10-01,I
6785,14,2020-12-01,D
6786,14,2021-05-01,O
6787,14,2020-06-01,D
6788,11,2022-05-01,K
6789,14,2021-12-01,I
6790,14,2022-01-01,NA
6791,14,2018-12-01,F
6792,14,2020-01-01,K
6793,14,2022-03-01,I
6794,14,2021-11-01,E
6795,11,2019-12-01,M
6796,14,2019-07-01,B
6797,14,2019-07-01,A
6798,14,2021-11-01,N
6799,14,2018-08-01,O
6800,14,2020-06-01,K
6801,14,2020-05-01,M
6802,14,2019-02-01,I
6803,11,2020-12-01,B
6804,14,2021-08-01,O
6805,11,2021-08-01,I
6806,14,2019-12-01,E
6807,14,2020-03-01,L
6808,14,2017-09-01,J
6809,14,2020-11-01,D
6810,14,2022-03-01,I
6811,14,2020-10-01,E
6812,14,2022-09-01,E
6813,14,2019-02-01,K
6814,14,2019-11-01,O
6815,14,2018-10-01,O
6816,11,2021-04-01,I
6817,14,2022-06-01,B
6818,14,2019-08-01,O
6819,14,2019-11-01,K
6820,14,2022-03-01,D
6821,14,2019-12-01,D
6822,11,2021-03-01,B
6823,14,2021-02-01,E
6824,11,2021-08-01,E
6825,14,2020-08-01,D
6826,14,2021-12-01,I
6827,14,2017-11-01,M
6828,14,2022-05-01,E
6829,14,2019-12-01,J
6830,14,2018-06-01,B
6831,14,2021-12-01,E
6832,14,2022-06-01,N
6833,11,2022-08-01,J
6834,14,2021-01-01,K
6835,14,2021-09-01,K
6836,14,2021-11-01,O
6837,14,2017-05-01,N
6838,14,2018-04-01,F
6839,14,2021-01-01,J
6840,14,2021-04-01,G
6841,14,2021-07-01,G
6842,14,2017-06-01,L
6843,11,2020-02-01,F
6844,11,2020-09-01,I
6845,14,2021-09-01,A
6846,11,2021-12-01,B
6847,14,2020-11-01,I
6848,14,2019-12-01,F
6849,11,2021-10-01,G
6850,14,2019-08-01,O
6851,14,2021-02-01,E
6852,11,2018-03-01,K
6853,14,2022-04-01,I
6854,14,2019-10-01,O
6855,14,2021-11-01,O
6856,14,2019-05-01,O
6857,14,2020-08-01,K
6858,14,2019-05-01,NA
6859,14,2021-12-01,B
6860,14,2022-07-01,J
6861,14,2021-12-01,B
6862,14,2018-09-01,F
6863,14,2021-05-01,M
6864,14,2019-08-01,I
6865,14,2020-11-01,O
6866,14,2020-06-01,K
6867,14,2021-07-01,I
6868,14,2020-11-01,E
6869,14,2018-08-01,E
6870,14,2022-01-01,I
6871,14,2021-12-01,E
6872,14,2020-12-01,F
6873,14,2018-11-01,B
6874,14,2022-11-01,N
6875,14,2021-01-01,I
6876,14,2020-07-01,K
6877,14,2020-10-01,K
6878,11,2022-01-01,F
6879,14,2019-01-01,E
6880,14,2021-07-01,D
6881,14,2020-11-01,E
6882,11,2020-09-01,I
6883,14,2020-06-01,K
6884,14,2020-06-01,M
6885,14,2020-04-01,N
6886,11,2021-08-01,D
6887,14,2021-09-01,O
6888,14,2019-08-01,E
6889,14,2021-10-01,M
6890,14,2020-04-01,E
6891,14,2020-06-01,B
6892,14,2021-04-01,E
6893,11,2021-05-01,I
6894,14,2020-11-01,K
6895,11,2022-03-01,I
6896,11,2021-09-01,E
6897,14,2019-05-01,F
6898,14,2021-10-01,D
6899,14,2021-08-01,K
6900,14,2020-04-01,B
6901,14,2021-05-01,M
6902,11,2022-09-01,I
6903,14,2021-05-01,I
6904,14,2018-06-01,B
6905,14,2018-02-01,F
6906,14,2018-05-01,D
6907,14,2019-05-01,E
6908,14,2020-07-01,D
6909,14,2021-11-01,D
6910,14,2020-06-01,E
6911,14,2018-04-01,B
6912,11,2022-08-01,K
6913,11,2022-10-01,H
6914,14,2020-06-01,B
6915,14,2022-05-01,O
6916,14,2020-06-01,I
6917,14,2021-04-01,K
6918,14,2020-06-01,K
6919,14,2017-05-01,I
6920,14,2021-12-01,K
6921,14,2021-03-01,D
6922,14,2019-11-01,M
6923,14,2021-02-01,F
6924,14,2021-07-01,D
6925,14,2021-07-01,I
6926,11,2021-02-01,I
6927,14,2022-12-01,K
6928,14,2020-06-01,M
6929,14,2021-02-01,F
6930,14,2020-12-01,I
6931,14,2020-10-01,K
6932,14,2020-10-01,N
6933,14,2020-06-01,K
6934,14,2021-08-01,I
6935,14,2021-06-01,O
6936,14,2019-12-01,I
6937,14,2020-10-01,E
6938,14,2021-01-01,I
6939,14,2019-02-01,D
6940,11,2022-12-01,I
6941,14,2020-03-01,J
6942,14,2020-05-01,H
6943,14,2022-05-01,J
6944,14,2018-11-01,F
6945,14,2022-10-01,M
6946,14,2018-07-01,I
6947,14,2019-10-01,K
6948,11,2020-02-01,E
6949,14,2021-11-01,K
6950,14,2020-08-01,M
6951,14,2019-05-01,G
6952,11,2022-01-01,E
6953,11,2022-03-01,I
6954,14,2018-06-01,J
6955,14,2019-01-01,F
6956,14,2017-07-01,M
6957,14,2021-12-01,K
6958,14,2019-02-01,I
6959,14,2022-06-01,E
6960,14,2020-12-01,E
6961,11,2021-03-01,K
6962,14,2022-05-01,K
6963,14,2018-04-01,I
6964,14,2019-07-01,F
6965,14,2021-09-01,E
6966,14,2021-02-01,D
6967,14,2021-08-01,K
6968,14,2021-03-01,A
6969,14,2021-05-01,E
6970,14,2019-10-01,E
6971,14,2019-12-01,D
6972,14,2019-01-01,F
6973,14,2020-06-01,M
6974,14,2019-11-01,O
6975,11,2020-08-01,E
6976,14,2016-12-01,J
6977,11,2021-08-01,K
6978,11,2022-04-01,I
6979,11,2022-02-01,F
6980,14,2021-10-01,I
6981,14,2020-11-01,K
6982,14,2018-12-01,B
6983,14,2022-10-01,O
6984,14,2020-12-01,J
6985,14,2019-05-01,M
6986,14,2021-06-01,O
6987,11,2021-11-01,N
6988,14,2018-05-01,N
6989,14,2021-01-01,A
6990,11,2021-11-01,I
6991,14,2021-07-01,K
6992,14,2020-06-01,M
6993,11,2022-02-01,I
6994,14,2021-11-01,J
6995,14,2020-02-01,N
6996,11,2021-08-01,I
6997,14,2020-07-01,M
6998,14,2021-09-01,N
6999,11,2022-10-01,I
7000,11,2021-10-01,K
7001,14,2021-06-01,I
7002,14,2022-02-01,D
7003,14,2021-01-01,N
7004,14,2022-01-01,K
7005,14,2022-09-01,M
7006,14,2016-02-01,I
7007,14,2021-06-01,E
7008,14,2018-06-01,G
7009,14,2021-01-01,M
7010,14,2020-11-01,I
7011,11,2021-07-01,B
7012,14,2017-06-01,K
7013,14,2021-12-01,K
7014,14,2022-01-01,K
7015,14,2021-04-01,K
7016,14,2020-12-01,O
7017,14,2018-08-01,I
7018,14,2021-05-01,E
7019,14,2019-09-01,I
7020,14,2019-10-01,M
7021,14,2021-11-01,F
7022,11,2021-06-01,B
7023,14,2020-06-01,F
7024,14,2021-09-01,G
7025,14,2019-11-01,F
7026,14,2022-06-01,H
7027,14,2021-06-01,I
7028,14,2022-04-01,J
7029,14,2021-08-01,N
7030,14,2020-03-01,I
7031,14,2020-01-01,I
7032,14,2020-02-01,I
7033,14,2022-11-01,N
7034,14,2021-07-01,I
7035,14,2021-08-01,N
7036,14,2021-12-01,B
7037,14,2021-10-01,I
7038,14,2017-07-01,N
7039,14,2022-07-01,D
7040,14,2020-06-01,K
7041,14,2021-12-01,E
7042,14,2020-05-01,E
7043,14,2022-06-01,D
7044,11,2021-06-01,I
7045,14,2021-08-01,I
7046,14,2020-02-01,O
7047,14,2019-12-01,B
7048,14,2021-07-01,M
7049,14,2020-01-01,N
7050,11,2022-08-01,B
7051,14,2017-10-01,B
7052,14,2021-05-01,G
7053,11,2021-10-01,N
7054,14,2021-04-01,O
7055,14,2021-10-01,K
7056,14,2020-03-01,C
7057,14,2022-09-01,E
7058,14,2019-03-01,O
7059,14,2020-09-01,F
7060,11,2021-07-01,B
7061,14,2021-02-01,K
7062,14,2020-10-01,K
7063,14,2020-12-01,K
7064,11,2019-12-01,M
7065,14,2021-08-01,I
7066,14,2022-08-01,E
7067,14,2022-02-01,I
7068,14,2022-03-01,E
7069,11,2021-08-01,B
7070,14,2021-12-01,K
7071,14,2019-02-01,O
7072,11,2021-11-01,K
7073,14,2020-08-01,E
7074,14,2019-09-01,I
7075,14,2021-05-01,I
7076,14,2020-12-01,K
7077,14,2019-11-01,I
7078,14,2018-11-01,F
7079,14,2022-03-01,E
7080,11,2021-04-01,I
7081,14,2017-09-01,N
7082,14,2021-02-01,E
7083,14,2019-07-01,B
7084,11,2022-10-01,B
7085,14,2021-02-01,D
7086,14,2021-05-01,I
7087,14,2021-08-01,K
7088,14,2018-03-01,M
7089,14,2018-05-01,K
7090,11,2017-03-01,M
7091,14,2020-01-01,H
7092,14,2019-02-01,I
7093,14,2021-12-01,L
7094,14,2022-08-01,O
7095,14,2021-03-01,F
7096,14,2021-03-01,M
7097,14,2021-06-01,M
7098,14,2017-08-01,I
7099,11,2020-12-01,J
7100,11,2022-12-01,K
7101,14,2019-07-01,K
7102,14,2022-11-01,K
7103,14,2018-03-01,N
7104,14,2020-08-01,J
7105,14,2020-12-01,F
7106,14,2020-10-01,O
7107,14,2018-05-01,K
7108,14,2021-09-01,I
7109,14,2021-11-01,K
7110,14,2021-06-01,D
7111,14,2017-12-01,M
7112,11,2021-09-01,F
7113,14,2018-01-01,B
7114,14,2020-11-01,K
7115,14,2022-02-01,I
7116,14,2019-11-01,E
7117,11,2022-09-01,I
7118,14,2020-03-01,M
7119,14,2022-03-01,F
7120,14,2020-03-01,G
7121,14,2020-01-01,I
7122,11,2021-04-01,L
7123,14,2019-08-01,D
7124,11,2021-08-01,I
7125,14,2022-10-01,K
7126,14,2019-05-01,M
7127,14,2018-01-01,N
7128,14,2018-04-01,C
7129,14,2022-08-01,E
7130,14,2021-02-01,I
7131,11,2022-07-01,I
7132,14,2019-03-01,F
7133,14,2017-09-01,M
7134,14,2019-10-01,J
7135,14,2021-04-01,B
7136,14,2022-08-01,F
7137,14,2018-05-01,J
7138,14,2020-11-01,E
7139,14,2019-06-01,O
7140,14,2020-04-01,F
7141,14,2019-11-01,B
7142,14,2020-07-01,M
7143,14,2021-09-01,N
7144,14,2018-06-01,B
7145,14,2020-06-01,K
7146,14,2022-10-01,O
7147,14,2019-09-01,K
7148,14,2020-11-01,I
7149,11,2021-01-01,B
7150,14,2021-12-01,F
7151,14,2019-12-01,I
7152,11,2021-09-01,B
7153,14,2020-07-01,K
7154,14,2020-08-01,I
7155,14,2022-09-01,K
7156,14,2018-01-01,N
7157,14,2020-01-01,F
7158,14,2021-08-01,I
7159,11,2021-06-01,I
7160,14,2020-04-01,I
7161,14,2019-02-01,J
7162,14,2017-09-01,B
7163,14,2021-01-01,N
7164,14,2021-10-01,K
7165,11,2022-12-01,I
7166,14,2020-06-01,D
7167,14,2022-05-01,I
7168,14,2019-12-01,E
7169,14,2021-10-01,D
7170,11,2022-04-01,H
7171,11,2022-05-01,B
7172,14,2022-12-01,D
7173,14,2019-10-01,M
7174,11,2022-03-01,B
7175,14,2022-04-01,D
7176,11,2021-06-01,I
7177,11,2020-12-01,O
7178,14,2021-01-01,L
7179,14,2022-03-01,I
7180,14,2021-07-01,K
7181,14,2020-06-01,I
7182,14,2022-09-01,K
7183,14,2018-06-01,O
7184,14,2021-04-01,B
7185,11,2019-12-01,M
7186,14,2017-10-01,I
7187,14,2021-05-01,I
7188,14,2020-11-01,F
7189,14,2021-04-01,I
7190,14,2021-11-01,B
7191,14,2021-08-01,B
7192,11,2022-09-01,I
7193,14,2020-06-01,I
7194,14,2021-03-01,H
7195,14,2020-01-01,O
7196,14,2020-11-01,E
7197,11,2022-02-01,K
7198,11,2019-12-01,K
7199,14,2018-11-01,E
7200,14,2020-12-01,I
7201,14,2021-12-01,K
7202,14,2019-06-01,J
7203,11,2021-12-01,O
7204,11,2021-10-01,N
7205,14,2022-08-01,M
7206,14,2020-08-01,K
7207,14,2020-06-01,O
7208,14,2022-08-01,B
7209,14,2019-03-01,I
7210,14,2022-02-01,E
7211,14,2022-03-01,B
7212,14,2021-06-01,M
7213,14,2019-01-01,F
7214,14,2021-08-01,D
7215,14,2018-05-01,B
7216,14,2020-11-01,I
7217,11,2020-12-01,F
7218,11,2021-09-01,N
7219,14,2019-09-01,I
7220,11,2021-04-01,B
7221,14,2022-10-01,K
7222,14,2020-09-01,E
7223,14,2018-01-01,F
7224,14,2018-03-01,M
7225,14,2021-11-01,M
7226,14,2019-11-01,O
7227,11,2022-04-01,I
7228,14,2021-11-01,F
7229,14,2021-03-01,N
7230,14,2022-07-01,I
7231,14,2018-09-01,J
7232,14,2020-12-01,E
7233,14,2021-11-01,B
7234,11,2021-06-01,I
7235,14,2020-02-01,E
7236,14,2020-04-01,M
7237,14,2021-01-01,B
7238,14,2022-04-01,H
7239,14,2018-12-01,O
7240,14,2020-12-01,E
7241,14,2020-05-01,I
7242,14,2022-09-01,M
7243,14,2019-09-01,O
7244,14,2020-02-01,K
7245,14,2022-10-01,O
7246,14,2021-11-01,N
7247,14,2019-10-01,K
7248,14,2022-03-01,M
7249,11,2021-04-01,K
7250,11,2021-03-01,I
7251,14,2022-06-01,N
7252,14,2021-05-01,O
7253,14,2019-08-01,D
7254,11,2016-11-01,E
7255,11,2022-05-01,J
7256,11,2021-10-01,K
7257,14,2019-06-01,B
7258,11,2022-08-01,I
7259,14,2021-12-01,M
7260,14,2018-03-01,I
7261,14,2022-02-01,A
7262,11,2020-09-01,E
7263,11,2020-12-01,O
7264,14,2022-12-01,O
7265,14,2022-09-01,L
7266,14,2019-04-01,E
7267,14,2018-12-01,O
7268,14,2022-03-01,A
7269,11,2022-10-01,I
7270,14,2019-12-01,O
7271,14,2018-08-01,K
7272,14,2019-03-01,O
7273,14,2022-05-01,J
7274,14,2020-11-01,E
7275,14,2021-10-01,K
7276,14,2022-10-01,I
7277,14,2021-11-01,F
7278,11,2021-03-01,J
7279,14,2021-08-01,O
7280,14,2020-01-01,F
7281,14,2022-07-01,L
7282,14,2018-09-01,E
7283,14,2021-07-01,M
7284,11,2021-04-01,E
7285,11,2022-05-01,I
7286,14,2022-09-01,O
7287,14,2021-02-01,B
7288,14,2021-09-01,I
7289,14,2020-08-01,D
7290,14,2022-06-01,D
7291,14,2019-12-01,F
7292,14,2019-10-01,E
7293,14,2019-08-01,E
7294,14,2021-09-01,E
7295,14,2019-01-01,G
7296,11,2019-12-01,F
7297,14,2022-05-01,M
7298,14,2021-09-01,N
7299,14,2015-09-01,I
7300,14,2021-12-01,E
7301,14,2021-02-01,I
7302,14,2020-12-01,I
7303,14,2022-04-01,M
7304,14,2022-01-01,F
7305,14,2018-05-01,I
7306,14,2021-08-01,I
7307,14,2020-08-01,D
7308,11,2019-07-01,I
7309,11,2021-10-01,K
7310,14,2021-04-01,I
7311,11,2021-01-01,I
7312,14,2021-07-01,J
7313,14,2020-01-01,B
7314,14,2021-08-01,N
7315,14,2018-07-01,I
7316,14,2021-05-01,J
7317,14,2020-02-01,E
7318,14,2022-05-01,K
7319,11,2022-10-01,I
7320,14,2019-07-01,I
7321,14,2022-06-01,O
7322,14,2018-08-01,I
7323,14,2019-07-01,I
7324,14,2020-02-01,D
7325,14,2022-03-01,B
7326,14,2019-12-01,F
7327,14,2022-11-01,O
7328,14,2020-01-01,K
7329,14,2020-03-01,F
7330,14,2021-10-01,B
7331,14,2021-04-01,E
7332,14,2022-02-01,K
7333,14,2022-09-01,I
7334,14,2019-07-01,O
7335,11,2021-04-01,K
7336,14,2018-09-01,F
7337,14,2020-03-01,K
7338,14,2018-04-01,B
7339,14,2021-05-01,NA
7340,14,2017-04-01,A
7341,14,2018-09-01,M
7342,14,2020-03-01,J
7343,11,2021-10-01,I
7344,14,2017-10-01,K
7345,14,2020-03-01,N
7346,14,2020-06-01,O
7347,14,2021-07-01,K
7348,14,2017-08-01,L
7349,11,2021-12-01,O
7350,14,2020-03-01,K
7351,14,2022-04-01,B
7352,14,2021-01-01,A
7353,14,2022-09-01,K
7354,14,2020-07-01,O
7355,14,2021-09-01,K
7356,14,2019-11-01,I
7357,11,2019-12-01,O
7358,14,2019-12-01,B
7359,14,2021-11-01,B
7360,14,2019-02-01,I
7361,14,2021-09-01,O
7362,14,2020-09-01,M
7363,14,2020-01-01,G
7364,14,2021-09-01,O
7365,14,2021-10-01,I
7366,14,2019-07-01,I
7367,14,2018-04-01,B
7368,14,2022-04-01,K
7369,14,2021-09-01,I
7370,14,2021-03-01,A
7371,14,2021-04-01,K
7372,14,2021-06-01,D
7373,14,2019-11-01,K
7374,14,2022-01-01,O
7375,14,2020-05-01,D
7376,14,2016-06-01,K
7377,14,2019-03-01,K
7378,14,2019-04-01,K
7379,14,2021-08-01,J
7380,14,2021-09-01,I
7381,14,2017-12-01,M
7382,14,2021-05-01,N
7383,14,2019-08-01,O
7384,14,2020-02-01,O
7385,11,2021-02-01,O
7386,14,2016-08-01,M
7387,14,2021-05-01,K
7388,14,2020-12-01,I
7389,14,2021-08-01,I
7390,14,2020-09-01,E
7391,14,2019-11-01,B
7392,14,2021-07-01,L
7393,14,2021-07-01,M
7394,14,2019-03-01,F
7395,11,2021-12-01,O
7396,14,2022-03-01,D
7397,14,2019-07-01,O
7398,14,2018-04-01,K
7399,14,2020-09-01,F
7400,14,2018-03-01,D
7401,14,2018-10-01,N
7402,14,2017-12-01,F
7403,14,2021-02-01,N
7404,14,2020-06-01,M
7405,11,2021-04-01,O
7406,14,2020-12-01,N
7407,11,2020-12-01,I
7408,14,2020-01-01,F
7409,14,2021-01-01,D
7410,14,2020-01-01,I
7411,11,2021-07-01,B
7412,14,2018-09-01,B
7413,14,2019-10-01,N
7414,14,2020-09-01,N
7415,14,2022-01-01,I
7416,14,2017-03-01,A
7417,14,2020-11-01,E
7418,14,2022-06-01,D
7419,14,2019-12-01,J
7420,14,2022-08-01,I
7421,14,2017-04-01,O
7422,14,2021-12-01,K
7423,14,2022-09-01,M
7424,14,2021-11-01,K
7425,14,2021-04-01,J
7426,14,2018-07-01,M
7427,14,2022-10-01,J
7428,14,2019-05-01,F
7429,14,2021-05-01,L
7430,11,2021-01-01,E
7431,14,2020-02-01,G
7432,14,2022-09-01,M
7433,14,2021-05-01,K
7434,14,2019-08-01,K
7435,11,2021-03-01,B
7436,14,2021-01-01,O
7437,14,2019-09-01,E
7438,14,2020-06-01,I
7439,14,2017-08-01,B
7440,14,2021-01-01,I
7441,11,2021-01-01,B
7442,14,2017-08-01,I
7443,14,2022-12-01,N
7444,14,2019-03-01,N
7445,14,2022-01-01,I
7446,14,2021-04-01,K
7447,14,2022-10-01,I
7448,14,2017-03-01,I
7449,14,2018-02-01,F
7450,14,2020-01-01,M
7451,14,2021-04-01,E
7452,14,2021-10-01,I
7453,14,2022-02-01,J
7454,14,2019-09-01,O
7455,14,2017-10-01,I
7456,11,2019-08-01,I
7457,14,2021-06-01,H
7458,14,2020-12-01,K
7459,14,2017-11-01,O
7460,14,2022-10-01,K
7461,14,2020-03-01,K
7462,11,2020-10-01,I
7463,11,2021-06-01,I
7464,14,2022-11-01,F
7465,14,2021-01-01,O
7466,11,2021-08-01,I
7467,14,2022-01-01,B
7468,14,2022-12-01,K
7469,14,2022-02-01,I
7470,14,2022-03-01,O
7471,11,2021-09-01,B
7472,11,2022-04-01,I
7473,14,2019-05-01,I
7474,11,2022-08-01,B
7475,14,2022-07-01,B
7476,14,2020-08-01,I
7477,14,2019-03-01,O
7478,14,2017-08-01,I
7479,14,2022-06-01,M
7480,14,2018-06-01,N
7481,14,2022-09-01,K
7482,14,2020-12-01,M
7483,11,2020-11-01,I
7484,11,2021-04-01,J
7485,14,2021-01-01,M
7486,14,2022-05-01,F
7487,14,2021-09-01,O
7488,14,2022-05-01,J
7489,14,2022-08-01,I
7490,14,2019-09-01,I
7491,14,2019-02-01,N
7492,14,2021-02-01,M
7493,14,2022-06-01,B
7494,14,2020-10-01,E
7495,11,2022-01-01,B
7496,14,2021-02-01,E
7497,14,2019-10-01,K
7498,14,2020-02-01,K
7499,14,2019-02-01,I
7500,14,2017-10-01,N
7501,14,2022-01-01,F
7502,14,2020-07-01,I
7503,14,2022-10-01,O
7504,14,2020-12-01,E
7505,14,2018-03-01,B
7506,14,2022-10-01,I
7507,14,2022-01-01,E
7508,11,2022-03-01,J
7509,14,2021-11-01,D
7510,11,2021-12-01,E
7511,14,2016-12-01,G
7512,14,2021-10-01,N
7513,14,2021-11-01,K
7514,11,2022-02-01,E
7515,14,2021-12-01,N
7516,14,2017-07-01,J
7517,11,2020-11-01,K
7518,14,2018-11-01,B
7519,14,2017-12-01,I
7520,14,2019-02-01,O
7521,14,2021-08-01,K
7522,14,2020-04-01,I
7523,14,2021-05-01,A
7524,14,2019-05-01,D
7525,14,2020-06-01,J
7526,14,2019-09-01,K
7527,14,2021-12-01,K
7528,14,2022-04-01,N
7529,14,2020-12-01,M
7530,11,2022-04-01,B
7531,11,2020-01-01,K
7532,14,2018-04-01,K
7533,14,2021-05-01,F
7534,14,2019-06-01,K
7535,11,2021-06-01,B
7536,11,2022-03-01,O
7537,14,2019-10-01,N
7538,14,2019-04-01,F
7539,14,2022-10-01,I
7540,14,2019-08-01,B
7541,14,2021-06-01,D
7542,14,2021-08-01,E
7543,14,2021-06-01,K
7544,14,2017-08-01,B
7545,14,2022-04-01,N
7546,14,2019-12-01,B
7547,14,2017-09-01,N
7548,14,2020-06-01,A
7549,14,2017-12-01,E
7550,14,2019-09-01,K
7551,14,2022-11-01,H
7552,14,2020-03-01,O
7553,14,2020-10-01,I
7554,14,2021-03-01,I
7555,14,2022-03-01,E
7556,14,2019-02-01,O
7557,14,2020-11-01,E
7558,14,2022-05-01,I
7559,14,2020-02-01,J
7560,14,2021-08-01,F
7561,14,2021-02-01,O
7562,14,2022-06-01,I
7563,11,2022-10-01,E
7564,14,2021-03-01,D
7565,14,2022-06-01,N
7566,14,2020-11-01,K
7567,11,2019-12-01,K
7568,14,2021-08-01,F
7569,14,2022-05-01,D
7570,14,2017-05-01,C
7571,14,2020-03-01,A
7572,14,2020-09-01,O
7573,14,2022-11-01,N
7574,14,2021-10-01,K
7575,14,2021-04-01,M
7576,14,2021-11-01,N
7577,14,2021-03-01,B
7578,14,2019-07-01,I
7579,14,2021-10-01,K
7580,14,2020-10-01,N
7581,11,2021-12-01,I
7582,14,2021-11-01,D
7583,14,2017-08-01,O
7584,14,2021-05-01,O
7585,14,2019-12-01,A
7586,14,2019-05-01,K
7587,14,2022-01-01,N
7588,14,2022-04-01,B
7589,14,2021-05-01,I
7590,14,2019-11-01,I
7591,14,2021-11-01,O
7592,14,2020-11-01,O
7593,14,2020-12-01,B
7594,14,2021-02-01,N
7595,14,2021-11-01,J
7596,14,2020-06-01,I
7597,14,2022-02-01,D
7598,11,2020-10-01,N
7599,14,2020-05-01,O
7600,14,2021-01-01,K
7601,14,2021-09-01,N
7602,14,2019-04-01,B
7603,14,2020-03-01,F
7604,14,2020-08-01,I
7605,14,2022-01-01,K
7606,14,2021-11-01,M
7607,14,2019-12-01,B
7608,11,2022-01-01,I
7609,11,2021-11-01,O
7610,14,2020-12-01,E
7611,14,2016-03-01,E
7612,11,2022-09-01,B
7613,14,2018-05-01,B
7614,14,2021-11-01,I
7615,14,2021-05-01,D
7616,11,2019-01-01,I
7617,14,2021-01-01,D
7618,14,2022-07-01,N
7619,14,2018-08-01,J
7620,14,2019-02-01,I
7621,14,2022-05-01,K
7622,14,2022-03-01,M
7623,14,2019-07-01,N
7624,14,2019-01-01,I
7625,14,2021-01-01,B
7626,14,2018-11-01,F
7627,14,2020-06-01,O
